2,1774553339,18b9de4bbb0c088cea333d772545a383d51bf2e2,491100,629264,2417330,7469020
2,1778206237,cf89b48f5ed85c00dbe2b8a6eff58c0ed5f1cab6,498796,629264,2417330,7469020
2,1778233941,db806e29b3f7a60af516dd144cd3ef82199aa4fa,498796,629264,2417330,7469020
2,1778423979,0b412b575fa96845ea95ba4728c92d0a0aa4232b,498796,629264,2417330,7469020
2,1778424798,2bc749f6b6d0b6b8c8e64acedd271f1a7c3c9a47,498796,629264,2417330,7469020
2,1778631538,4577c2e5c3175821affb14ef66d73a311ebdbad1,498796,629264,2417330,7469020
2,1778782309,bde11f1f034d63233d39370209d703def98d4131,498796,629264,2417330,7469020
2,1778867560,03db3c919a46bde74d7f5585b91d6699e145ccd2,498796,629264,2417330,7469020
2,1779032352,11908e6168cc53b069a00f63c1800287871b95cc,498796,629264,2417330,7469020
2,1779034583,c8a8bbee64bc4e835ff2471bb3b73d73fac63e1e,498796,629264,2417330,7469020
2,1779037332,e14cbd15d26f4c693162fdb93822cfa259e5887e,498796,629264,2417330,7469020
2,1779042088,c4b9962f2a8e874c6df738991d8298345ffcd080,498796,629264,2417330,7469020
2,1779043998,99ef6950945d4c06562112beadff6a1cecd197c2,498796,629264,2417330,7469020
2,1779061627,4b9e063452d157f6c3615744f8dbf6a5e683af77,499268,629264,2417330,7469020
2,1779142176,28df2ca13c3a29de8e4065a892d472db38006a46,499268,629264,2417330,7469020
2,1779145161,d9aa9b2748ec3f0012656e5a09578e6262a340f5,500116,629264,2417330,7469020
2,1779354718,ed297c2bf575dafee21ddbb0895b3ddc2728163f,500116,629264,2417330,7469020
2,1779363412,71c5a7195b27aaabd5d20cd055c5db75f3ffa55f,500116,629264,2417330,7469020
2,1779625177,978cf77612d5a2dce6d83b5235f2a4a99433fe9f,500116,629264,2417330,7469020
2,1779839974,5efb59352fcbe0e02f5c7e832c47249ab2db9d56,500116,629264,2417330,7469020
2,1784625791,393357f7c9d46b5c10b6c41a57b80fe3b58f3c8d,500116,629264,2417330,7469020
