Adv2,RINGS,30,11
7,0,26,14
7,0,26,18
7,0,26,22
8,0,32,12
9,0,4,12
9,0,8,12
11,0,2,13
11,0,5,13
11,0,8,13
11,0,2,23
11,0,5,23
11,0,8,23
11,0,11,23
11,0,2,26
11,0,5,26
11,0,8,26
11,0,11,26
12,0,10,13
12,0,13,13
12,0,16,13
14,0,20,14
14,0,23,14
14,0,26,14
15,0,13,14
15,0,16,14
15,0,19,14
16,0,29,11
16,0,32,11
17,0,3,11
18,0,32,6
19,0,3,6
19,0,6,6
19,0,29,6
19,0,32,6
20,0,3,6
1,1,12,23
1,1,15,23
1,1,18,23
1,1,32,29
1,1,32,33
3,1,18,12
3,1,21,12
3,1,24,12
3,1,18,15
3,1,21,15
3,1,24,15
6,1,13,17
6,1,17,17
6,1,21,17
7,1,5,14
7,1,8,14
7,1,11,14
10,1,32,15
11,1,4,15
11,1,8,15
11,1,12,15
14,1,18,4
14,1,18,8
14,1,18,12
15,1,12,21
15,1,15,21
15,1,18,21
17,1,25,27
17,1,28,27
17,1,5,28
17,1,9,28
17,1,13,28
18,1,23,2
18,1,26,2
18,1,29,2
18,1,3,27
18,1,6,27
19,1,20,9
19,1,20,13
19,1,20,17
22,1,32,23
22,1,32,27
22,1,32,31
0,2,26,18
0,2,29,18
0,2,32,18
1,2,32,5
3,2,19,25
3,2,28,25
3,2,24,27
5,2,10,7
5,2,14,9
5,2,17,12
6,2,30,11
6,2,26,31
7,2,1,11
7,2,4,11
7,2,8,31
8,2,18,9
8,2,21,9
8,2,24,9
9,2,11,25
9,2,7,27
9,2,3,29
10,2,23,24
10,2,19,27
10,2,18,33
11,2,11,7
11,2,14,7
11,2,17,7
11,2,12,23
11,2,16,23
11,2,20,23
12,2,3,7
12,2,6,7
12,2,9,7
12,2,6,23
12,2,10,23
12,2,14,23
13,2,14,3
13,2,14,6
13,2,14,9
15,2,10,12
15,2,14,12
15,2,18,12
16,2,4,30
16,2,8,30
16,2,12,30
19,2,23,30
19,2,27,30
19,2,31,30
19,2,23,33
19,2,27,33
19,2,31,33
20,2,4,3
20,2,4,7
20,2,4,11
21,2,23,19
21,2,27,19
21,2,31,19
3,3,14,11
3,3,17,11
3,3,20,11
3,3,2,25
3,3,6,25
3,3,10,25
4,3,24,15
4,3,28,17
4,3,32,19
5,3,4,21
5,3,24,31
5,3,28,33
6,3,27,4
7,3,7,4
7,3,1,5
8,3,17,22
8,3,17,25
8,3,17,28
9,3,28,4
9,3,28,8
9,3,28,12
10,3,19,6
10,3,23,10
11,3,5,18
11,3,9,18
11,3,13,18
12,3,3,5
12,3,6,5
12,3,9,5
15,3,15,6
15,3,15,10
15,3,15,14
16,3,16,29
16,3,16,32
17,3,14,23
17,3,14,26
17,3,14,29
18,3,17,3
18,3,21,7
18,3,25,11
20,3,12,23
20,3,16,23
20,3,20,23
2,4,23,29
2,4,27,33
3,4,2,5
3,4,6,5
3,4,10,5
3,4,27,22
3,4,30,22
4,4,1,22
5,4,32,3
5,4,15,33
5,4,19,33
6,4,4,5
6,4,22,14
6,4,26,16
6,4,30,18
7,4,2,20
